amount,time_of_day,frequency,device_change,new_recipient,is_fraud
33791.47043227858,9,8,1,1,0
32908.333055054376,15,9,0,1,0
3506.3368739232064,3,11,1,0,1
19763.57051224246,10,2,0,1,0
9089.761582000878,15,13,0,0,0
7841.478453134968,19,4,1,1,0
41365.28018471256,0,9,0,0,0
2096.7189205961604,15,5,0,1,0
20959.724612230166,18,19,0,1,0
8411.014584670143,20,3,0,0,0
43966.631453708025,21,3,0,0,0
27852.46862323848,8,6,0,1,0
11569.800438206024,8,10,0,0,0
25121.861931031654,8,5,1,0,0
36574.58649879609,16,3,0,0,0
47905.942327962766,11,7,1,0,1
11023.079766266701,12,18,1,1,0
44309.202424695126,7,8,1,0,0
46715.27140426035,15,1,1,1,1
45821.11080605878,17,4,1,1,1
31771.08242873863,0,7,1,1,0
31491.40290108095,0,14,1,0,0
20161.128448557956,11,13,0,1,0
37620.14171730709,5,10,0,1,0
26565.169623528247,8,18,0,1,0
33872.2261233435,22,1,1,1,0
21423.466734535923,4,4,0,1,0
36575.09170569291,15,16,1,0,0
41223.751408709846,17,16,1,1,1
7322.666393884203,16,18,0,0,0
41646.65284899583,17,8,1,1,1
27015.286292983572,0,10,1,1,0
42233.450788602124,18,16,0,0,0
21565.65401534439,21,11,1,0,0
18952.64522866637,7,6,0,1,0
45753.121565128604,2,1,1,1,1
12559.212208152516,4,12,1,1,1
42210.77205198187,22,6,0,1,0
24201.544604897696,7,13,0,1,0
25705.258032120433,18,17,0,0,0
15424.105606192712,17,1,1,1,0
28652.536988750166,17,8,1,1,0
16261.23460261429,20,8,0,0,0
1964.4314426683738,0,11,0,0,0
13600.658268612458,14,14,0,1,0
319.94579128612736,17,10,1,0,0
48917.760998055775,6,15,1,0,1
48287.39474377756,15,7,0,0,0
19758.36971831778,15,7,0,1,0
36418.81434612796,14,10,0,1,0
17290.95911442284,5,4,1,1,0
33554.986761141714,8,18,0,0,0
40271.69672225591,6,10,0,1,0
47337.86547836734,13,19,0,1,1
20011.21358020775,10,14,1,0,0
39165.11584981943,20,13,1,1,0
13297.156603155307,15,15,0,0,0
49516.62485737862,5,16,1,0,1
1289.454168618793,21,2,0,0,0
30176.836796249547,15,4,0,0,0
32975.639576584705,19,18,0,1,0
34402.589808149365,15,17,0,1,0
6020.258551875661,11,10,1,1,0
46926.55064387305,16,9,0,0,0
9059.98276922509,4,15,0,1,0
31138.047408588813,12,12,1,1,1
11134.581280075125,7,9,0,0,0
15361.513634646524,23,14,1,0,1
27323.38062786449,4,13,0,1,0
20860.25373481026,11,6,0,0,0
8012.119823224338,8,19,0,1,0
8547.649184639993,2,4,0,0,0
20907.82126335182,2,17,1,0,1
37864.39163079676,0,19,0,1,1
44898.334377742576,21,3,1,0,0
4207.298985306883,17,14,1,0,0
19655.802274062495,23,17,1,0,1
5013.177940580109,11,13,0,1,0
830.6074391492616,8,9,1,1,0
33086.27241351519,8,1,1,1,0
30122.869648887423,17,17,1,0,1
8151.7926716304955,17,16,0,0,0
11691.407841820112,6,18,0,0,0
1186.3639744722745,3,2,1,0,0
41747.52533751449,12,14,1,1,1
48734.55511183153,16,17,0,1,1
6773.841380197746,23,3,1,0,0
11574.52921305114,1,2,1,1,0
43420.60778782276,13,8,1,1,1
46323.263434011285,2,2,0,1,1
20981.94951295771,4,2,1,0,0
2532.072990981437,13,9,1,1,0
1970.5522928072771,2,6,0,1,0
28697.919353584453,22,12,1,1,0
19645.362549550056,6,9,0,1,0
1433.592726455148,17,7,0,1,0
29163.036363235526,12,12,0,0,0
566.1155269145346,22,5,1,1,0
39368.8105355055,21,16,1,1,1
15322.334702345875,9,5,1,0,0
2013.8598924585958,12,12,1,1,1
29418.02269693668,15,9,1,0,0
19884.8230372383,8,7,1,0,0
48690.04686744412,1,19,1,0,1
27210.388926522606,22,11,1,0,0
13762.683812669376,4,12,0,1,0
35472.23379283411,21,3,1,1,0
13575.328635133024,16,17,1,0,0
45212.26032708685,22,7,0,1,0
18736.723803398316,21,10,1,0,0
27493.878270247485,3,15,0,1,1
2529.604618107619,16,2,1,1,0
21306.635776373587,8,13,1,0,0
41618.344619510084,19,4,0,1,1
40282.634619361736,1,18,0,0,1
11216.70362411746,23,1,1,1,1
11304.727471457123,17,2,0,1,0
40865.44830534962,20,2,1,1,1
46519.99061004611,21,4,1,0,0
4768.950702728905,10,3,1,0,0
22503.481912671836,12,17,1,0,0
16873.376493932483,7,14,1,1,0
43534.55208441651,0,2,1,0,1
4177.162209086258,16,16,0,0,0
10557.086001959313,11,11,0,0,0
37623.664410987134,3,13,0,1,0
2565.641155211798,20,1,1,1,0
24627.276500333748,12,2,0,1,0
22105.90962695132,8,2,1,1,0
16720.724548258444,6,5,0,0,0
19729.22119363087,22,4,1,1,0
26497.49940592472,23,12,1,0,1
8069.2065520607675,4,3,1,1,1
28600.221918301355,4,10,1,0,0
40271.81103267002,16,18,1,0,1
38008.286328578164,8,10,0,1,0
7695.8413347839905,5,1,1,0,0
7463.324237603953,18,6,0,0,0
13409.45021287792,15,11,1,0,0
18054.37524232552,20,2,1,0,0
20423.370614842723,1,7,1,1,1
33985.18114445043,9,18,0,1,0
2834.9649278596044,15,19,1,0,0
1734.6005385990932,4,4,0,1,0
19596.13623663251,14,13,1,0,0
34858.48744320688,12,18,0,0,0
9672.573712481171,12,13,0,1,0
32075.582558331327,12,19,0,0,0
12992.147068877033,14,17,1,1,0
44304.419354567006,13,1,1,0,0
44784.60152338656,7,6,0,1,0
14865.062926862043,10,19,1,1,0
11500.457704408062,17,1,1,0,0
20565.787299339496,23,8,1,1,1
12027.338727422255,3,17,0,0,0
33619.51978074189,9,15,0,1,0
41303.40816272973,0,18,1,0,1
33654.93345342994,4,7,0,1,0
41217.69801202022,12,16,1,1,1
19850.2111182115,0,7,1,1,0
7816.692218472334,22,17,0,0,0
36897.80941893221,7,4,0,1,0
18024.364782572553,2,12,1,0,0
33563.8699906314,2,13,1,1,1
13532.926455146302,6,4,1,1,0
4062.4005106988266,3,1,0,0,0
49629.09719259268,2,1,0,1,1
7810.919195022034,14,7,1,0,0
49421.06127718009,7,9,1,0,0
48864.0193483898,2,1,0,0,0
39691.111377298075,6,16,1,0,0
32971.488681137795,17,18,0,0,0
28890.774705503984,10,15,0,1,0
43305.21116734636,10,6,1,0,0
14472.686641452778,16,2,1,1,0
23384.592943031366,5,9,0,0,0
30969.87907835573,7,4,1,0,0
20560.112602998684,0,13,0,1,0
21374.895218059308,9,11,0,1,0
16514.903090436717,18,13,0,0,0
28212.02660241012,2,11,1,0,1
42528.875826227784,3,19,1,1,1
10077.217371937637,10,8,1,1,0
46721.717504633314,14,7,0,0,0
34454.69359975774,0,16,0,0,0
41163.83736078883,8,3,0,0,0
27809.97844080795,10,17,0,1,0
38976.05555450175,18,18,1,0,1
811.003666576021,12,15,1,1,0
40919.20285855198,15,17,1,1,1
2007.9028154092405,3,11,0,0,0
44495.77890476676,0,5,0,0,0
49598.14539918493,19,16,1,1,1
14704.079041376714,12,15,0,0,0
10516.717495733397,0,10,1,0,0
38268.40282953818,4,14,0,1,0
12652.064019671741,4,2,0,0,0
43278.253596227,13,16,0,1,0
5143.026765281678,22,19,0,1,0
6298.6338637715335,13,8,0,0,0
48957.59860347568,7,15,1,1,1
33692.271074601966,3,10,1,1,0
42344.51433422321,6,5,1,0,1
16217.144538198549,19,16,0,1,0
33824.5109922807,18,12,1,0,1
29712.497123602552,14,13,1,1,1
30157.902856027227,21,9,0,1,0
34126.94044442654,3,17,0,1,0
28768.383297281798,18,12,1,1,1
21453.689402763994,8,5,1,1,0
13796.858796332961,20,12,1,1,1
38429.29796432919,12,1,1,1,0
11314.395227729306,13,16,1,0,1
34618.022953414555,22,12,0,1,0
11667.407799643683,13,9,1,0,0
31266.88316755274,21,13,1,1,0
37354.16627818432,9,17,1,1,1
10936.475731438053,15,17,1,0,0
2998.1050997645525,4,4,1,0,0
6549.55617596571,22,14,1,0,0
30300.242366584003,5,19,0,1,0
42472.47086488055,1,7,0,0,0
2250.796064949983,12,3,0,1,0
36707.82880082327,12,1,1,1,0
17066.590978856657,18,12,1,0,0
23926.939967606206,17,15,0,1,0
46443.04863272844,18,11,1,0,1
16599.243265287536,0,10,1,0,0
23267.381360040363,7,2,1,0,0
685.1070556192946,21,4,0,0,0
4080.8544015219136,15,17,0,1,0
12930.320965148067,1,17,0,1,0
1393.5841888128991,7,8,1,0,0
31569.1349270865,5,14,0,0,0
21320.491441724324,15,4,0,1,0
27407.711991198372,22,6,0,1,0
8733.184647630582,10,19,1,0,0
14797.30553980137,16,4,0,1,0
33191.5599181614,22,3,0,1,0
48265.17087879636,18,6,1,1,1
2521.7882633368577,10,7,0,1,0
44519.32565844245,7,14,1,0,1
28844.483184359113,21,12,1,1,1
28196.41441821443,3,16,0,0,0
25014.42648185281,10,8,0,0,0
3470.634901123265,7,2,0,0,0
4494.752709956298,8,13,1,1,1
30045.999370948644,1,8,0,1,0
17048.58761320648,15,16,0,0,0
45863.48606081746,5,4,0,1,0
20330.120277436254,20,16,1,0,1
7164.929653673352,20,6,1,0,0
35736.2269562683,18,4,1,1,0
14668.377718629052,7,16,0,1,0
26273.989897487303,13,13,0,1,0
34891.941442473,23,5,1,0,0
45013.305295992315,15,15,0,0,0
39609.767548889,11,8,0,1,0
33818.37703256833,4,7,1,0,0
33981.97948657478,23,14,1,0,1
47296.286276960294,23,7,1,0,1
14791.909050729306,18,7,0,1,0
56.60359771517419,17,18,0,1,0
13598.456015350535,8,10,0,1,0
10895.351089957572,1,18,1,0,0
33092.06742111479,19,14,1,1,0
31685.94627667669,11,10,0,0,0
29673.475673853485,1,7,1,0,0
813.1559170294756,9,7,1,0,0
36439.17394447792,0,7,0,1,0
16177.19709386209,3,5,1,0,0
33253.134394342545,11,1,0,1,0
27829.364846679164,8,14,1,0,0
17137.20354046993,3,18,0,1,0
6729.678778938283,8,13,1,1,0
4721.850464126387,5,8,0,1,0
41576.08513727807,0,8,1,1,1
45919.95870653582,9,10,1,1,1
32489.752550168214,13,17,1,1,1
5172.602308909308,21,6,1,1,0
20101.958817195147,17,15,1,1,1
36447.23106605776,5,15,0,0,0
38991.264379619395,17,16,0,0,0
5911.812895932138,19,8,0,0,0
2.535911550275411,15,19,1,0,0
35607.14015698437,14,15,0,0,0
17830.452203134297,15,3,1,1,0
12724.812099581395,7,6,1,1,0
645.8605920064824,12,8,0,1,0
27015.430038668223,22,16,0,1,0
42557.68562056366,10,15,1,1,1
47881.62468198312,6,13,1,0,1
28287.68178571385,16,15,0,0,0
25723.55192566697,17,18,0,1,0
4253.734218076566,21,13,1,0,0
27444.091204328444,22,8,1,0,0
18999.573969190766,18,14,0,1,0
30357.156908897963,12,11,1,1,0
19436.928667479457,14,6,1,0,0
12015.715873394887,22,1,0,0,0
4749.168796143596,21,2,0,1,0
15746.607311000198,21,13,1,0,0
4833.145069553326,0,1,1,1,1
8845.670644248372,15,4,0,0,0
49366.820592818716,4,2,1,0,1
22205.733741774024,2,16,0,1,0
26594.05645348432,22,3,1,0,0
43681.05281833203,9,17,0,1,1
49778.4494556339,18,5,1,0,0
29136.139752784733,4,8,1,0,0
40623.878578387536,6,12,1,1,1
16347.724275809427,13,12,0,0,0
15287.892128407108,2,1,0,1,0
20135.783346007014,12,1,0,1,0
33625.69062641978,12,15,1,0,0
34109.90227106569,9,17,1,1,1
15762.656493037892,1,2,0,1,0
6661.362996907298,5,17,0,1,0
31620.180427018964,7,9,1,0,0
6417.164783576037,3,12,1,1,1
28925.046918958273,11,4,1,1,0
34671.41298068739,14,13,1,0,0
35030.87420822619,7,4,0,1,0
37673.852060869176,6,7,0,1,0
43643.09821886166,13,14,1,1,1
24998.449639247458,22,9,1,0,0
36512.729227289026,18,1,1,0,0
30959.01759555647,13,1,0,0,0
9332.810349944331,21,4,0,0,0
1285.456553825539,12,1,1,0,0
14227.784742461012,20,10,1,0,0
22152.242283174633,0,2,1,1,0
30855.680115488387,18,15,1,0,0
42498.11656582977,0,3,1,0,1
9813.089589591576,3,9,1,0,0
6278.363945133956,9,17,0,0,0
48174.0338937689,2,13,0,1,1
5403.119924260979,19,3,0,1,0
23925.075014289352,8,4,1,0,0
29278.6008759363,2,4,1,1,1
27069.179670951005,5,11,1,0,0
4302.521819490127,5,7,0,1,0
2852.288673266965,22,11,1,0,0
5275.065889624322,11,11,0,0,0
29279.79860594675,22,10,1,0,0
27217.70003682842,0,5,1,0,0
11687.805861045175,15,13,1,1,0
31889.069318137732,23,12,0,0,0
41003.55503528041,4,10,0,1,0
2079.9064133698416,8,7,0,1,0
24906.999047458572,9,19,1,1,1
34465.83129472241,12,19,0,0,0
12616.344041557284,14,19,1,1,1
15389.237493752162,11,12,1,1,0
30682.2815115662,4,15,0,1,0
44896.866736893404,4,5,0,0,0
40496.411090724665,17,14,1,1,1
29156.927824760078,11,12,1,0,0
36511.3556661447,2,11,1,1,1
18241.758687919726,6,5,1,1,0
32048.635439409787,16,16,0,0,0
23309.61337478672,18,18,0,0,0
9497.616886741587,17,12,0,1,0
35087.21195558898,0,5,1,0,0
27823.67540280375,23,16,1,1,1
17931.720476097616,4,12,1,1,1
45567.048164741456,1,2,0,0,0
1047.6849572188366,0,6,1,0,0
15789.341789323551,6,4,1,0,0
2845.01300748455,10,13,0,1,0
38326.599283765136,10,10,0,1,0
35105.67059823552,17,17,1,1,1
16568.279584597116,16,14,0,0,0
33783.46944745145,1,15,1,0,1
19797.465372571296,6,8,0,0,0
37812.933317330295,6,18,1,1,1
22709.728953172566,9,3,0,0,0
20614.574111855447,21,17,0,0,0
46736.56104449956,20,7,0,1,0
12544.704115435121,2,13,0,0,0
6023.246552488275,11,16,1,0,0
29227.57111985965,2,5,1,1,0
48466.12129239666,10,4,0,1,0
18892.582847145604,11,10,1,1,0
3102.776144675447,3,13,0,1,1
16965.924060211062,15,10,0,1,0
25297.076784323603,19,14,1,1,1
8096.988408604053,17,12,1,0,0
32905.452800606545,3,1,1,0,0
49887.47170112102,21,7,1,1,0
22587.52205959621,5,9,1,1,0
17737.0731079539,20,8,1,0,0
20035.807637556496,14,13,1,1,1
5758.193773581662,0,14,0,1,1
44163.796797709765,2,12,1,0,1
20741.867950412077,4,8,0,0,0
19364.333296830642,21,18,1,1,1
32984.85395625079,16,16,1,1,1
22102.229013135246,13,11,0,0,0
32412.025206923496,8,16,0,1,0
3073.2530602492448,2,14,0,0,0
40686.35346276765,12,3,0,0,0
47025.25714001725,2,2,1,1,1
32438.62054258314,10,3,1,0,0
47728.34187701168,1,4,0,0,0
7572.464286183795,23,5,0,0,0
23871.332057828204,14,10,1,1,0
30090.734890538417,12,2,1,1,0
29087.250634411914,18,12,0,1,0
20073.687492673074,21,5,1,0,0
16904.882383903703,15,5,1,0,0
6342.07430349839,17,1,0,1,0
19587.73078566335,6,4,0,0,0
8133.878094459151,12,12,0,0,0
36718.54945893443,3,12,0,1,0
10442.337943794004,8,16,1,0,0
2929.206698921408,9,17,0,0,0
27618.7545247239,8,10,1,0,0
29761.891406237362,6,17,1,0,0
43595.781150963994,14,17,1,0,1
28849.503639271676,7,18,1,0,0
17274.697205318564,18,2,0,1,0
40150.7910644345,10,4,1,1,1
27014.404380477867,4,19,0,0,0
3964.934951274956,1,11,1,1,1
28292.96216510202,9,17,0,1,0
45401.0192525377,15,12,1,1,1
19816.23496228553,22,2,1,0,0
14816.993769188104,12,6,0,1,0
7174.329381443985,7,9,0,0,0
7573.12465124593,8,5,0,1,0
21639.1414456066,10,9,0,1,0
29784.395528252317,10,8,1,0,0
4031.689643074918,22,8,1,1,0
46978.48988266926,15,6,1,0,0
37756.92573864235,9,3,1,1,0
29331.60929026485,23,5,1,1,0
41422.1051082786,11,9,0,1,0
4010.2576538488524,5,7,0,1,0
23842.467047778486,11,4,1,0,0
31505.02624995631,9,7,0,0,0
41432.81665300834,17,5,1,1,1
39173.69453290333,17,11,1,0,0
13854.185416420269,3,15,0,1,0
47044.06759779066,8,2,1,0,0
6218.1677257020865,6,13,0,0,0
43756.80579743899,17,16,1,0,1
48547.04153998132,7,7,0,1,0
8858.499007608056,10,8,1,0,0
36103.58114412506,6,6,1,0,0
2015.235653381145,8,7,0,1,0
20271.735834132607,7,18,1,1,1
25814.648676584504,2,7,1,1,0
29032.680650255796,16,3,0,0,0
46796.926475179724,1,5,0,0,0
33612.86211402244,14,1,0,0,0
24064.416283010632,13,15,1,0,0
40483.9421382582,17,3,0,0,0
47526.69051489949,15,8,0,0,0
1104.28536796586,19,9,0,1,0
49126.081091529675,21,15,1,0,1
4307.520821044953,3,10,0,0,0
40719.5245766588,19,2,1,0,0
14017.457292818073,5,5,1,1,0
6609.850708035833,5,19,0,0,0
21993.34213005203,10,13,1,1,1
32198.185015801228,16,11,1,0,0
19048.211299328726,23,1,1,1,0
2729.215848726665,2,15,1,1,1
29973.457521796172,12,18,1,1,1
45120.26140225762,21,16,0,0,0
19161.38508199664,2,9,0,1,0
10817.422548763721,15,1,0,0,0
22129.424719294835,14,11,1,1,0
2419.087189727995,10,9,0,0,0
41024.55873642926,17,11,1,1,1
41317.21420669839,14,13,1,1,1
29400.43517101799,4,2,1,0,0
17655.791344030535,15,14,1,1,1
39989.36843892472,15,6,0,0,0
27734.79655239357,16,8,1,1,0
41296.78949519226,8,18,0,1,1
31573.308170358447,22,16,0,0,0
39220.48925516665,2,12,1,0,0
29928.55109789478,19,11,0,0,0
20707.639269715095,12,6,0,1,0
47897.33505044695,21,3,0,0,0
27056.15013011736,2,14,1,0,1
30254.870837508377,6,2,1,1,0
11025.161483098047,5,11,1,0,0
31282.913820574395,8,3,0,0,0
28580.810866497708,11,18,0,1,0
9242.7350589533,14,1,1,1,0
2980.2952805598325,20,1,1,1,0
30218.36162641884,19,12,0,1,0
38184.84977524668,2,15,1,1,1
26170.54514472949,9,5,1,0,0
11339.404493356966,0,6,0,1,0
33326.43231267505,18,16,0,1,0
4006.2062247535027,18,12,1,1,0
22092.24340639293,22,12,1,0,0
8169.174553162611,22,3,1,0,0
9223.768093943108,12,2,1,0,0
10115.495163961024,11,7,0,0,0
19335.96614514185,0,2,1,1,0
2558.459130814261,18,7,1,1,0
19890.27425301398,23,11,0,1,1
25585.860648287926,15,11,0,0,0
24165.230954031293,22,14,0,1,0
19139.822236051627,22,3,0,0,0
41957.491256929556,14,14,0,0,0
7267.189294332785,15,11,0,0,0
25285.331492324916,10,4,0,1,0
3103.008806410758,23,17,1,1,1
3558.712788216609,5,16,1,1,1
28693.71861800514,10,3,0,1,0
28301.35522596616,2,10,1,0,0
43901.79760871,14,15,1,1,1
27894.125909328,0,8,0,0,0
47989.591229222104,6,18,0,0,1
2435.6937251480886,0,3,0,0,0
4901.286231352273,16,7,0,0,0
2204.2490126574994,8,10,0,0,0
9264.657239826667,22,9,1,0,0
27063.96427697296,12,14,1,0,0
32278.963499189973,10,14,0,1,0
2280.212312275491,19,11,0,1,0
47298.59852139012,5,1,1,0,0
42108.426667142405,0,4,1,1,1
14831.3274953725,6,6,1,1,0
3860.2993237931714,11,5,0,1,0
8495.183773879644,21,3,0,1,0
6348.093743334879,19,2,1,0,0
6165.065681168044,22,3,0,1,0
25928.56587159803,18,9,1,0,0
12293.12627722752,16,19,0,0,0
17907.627686740692,3,19,0,1,1
49475.27716388274,2,17,1,1,1
34216.02813201831,0,18,1,0,1
47449.08437168302,17,11,0,0,1
7128.685195100747,20,12,1,1,1
19107.591602153632,14,3,0,1,0
27737.03543231443,7,18,1,0,0
3838.826336375012,0,6,1,1,1
210.3679939542653,19,7,0,0,0
33522.046255512076,13,1,0,0,0
32091.334020554965,3,6,0,0,0
20540.029711170588,4,18,1,0,1
24482.7141575256,22,13,1,1,0
20772.73458660389,12,19,0,0,0
1201.228237199598,23,7,1,0,0
16769.244939266904,14,19,0,1,0
8854.935687609095,5,9,0,1,0
4922.111030879336,0,3,0,0,0
47836.0649740336,22,12,0,1,1
29968.386892383238,18,18,0,1,0
36433.0855555459,12,8,1,0,0
15768.871799562608,5,9,1,1,0
19657.963327571266,14,13,0,1,0
11846.962770842278,15,8,1,1,0
4849.186582600271,23,10,0,1,0
8952.402840441748,22,17,1,1,1
39875.904750778995,15,7,1,0,0
33877.612713383605,9,17,0,1,0
27346.89687039786,21,18,1,0,0
23755.018553465536,8,2,0,0,0
46121.79174852257,8,3,1,1,1
3637.6746539856413,16,19,0,1,0
14030.760061082561,16,1,0,1,0
17497.542740682133,16,10,0,1,0
39121.50818482718,23,14,0,1,0
49625.738493478406,11,13,0,1,1
12034.285067342897,12,9,0,1,0
43715.49239951989,11,6,1,1,1
41531.30739882913,13,6,0,1,0
11233.64522469069,9,19,1,1,0
19967.22967738093,22,10,0,1,0
20484.233791756662,18,3,1,1,0
48911.05520565939,1,18,0,0,1
9045.414177043538,3,19,0,1,0
39958.099397268,18,5,1,0,0
16710.301515941323,6,11,0,0,0
36543.786418462245,14,10,0,1,0
21001.13020377885,14,17,0,0,0
28918.409796063886,23,4,0,1,0
41630.75605453323,5,18,1,1,1
40208.474083629226,2,18,0,0,1
43321.29275380147,5,1,1,1,1
2981.8066499076062,15,14,0,0,0
34602.8356014342,1,8,0,0,0
7000.228848711422,6,2,0,1,0
20791.51258235253,10,19,0,0,0
27429.872164319368,6,15,1,0,0
20137.571497856792,3,2,0,1,0
25981.06417847457,23,4,0,0,0
49826.318913622155,19,1,0,1,0
6761.730468329023,6,19,1,1,1
33773.12681077594,3,10,1,1,0
19800.652318314376,11,1,1,1,0
6651.356935567532,4,15,1,0,1
7937.679431952102,22,4,0,1,0
47463.7060391746,18,7,0,0,0
43980.19523409139,4,7,1,0,1
45352.19097879068,18,18,0,1,0
49576.6472585935,20,13,0,1,0
10416.56118503589,2,10,1,1,0
17772.611428865723,10,8,0,0,0
33461.28227721341,6,10,1,1,0
24190.6431904925,16,14,1,0,0
20920.0582793833,8,14,1,1,1
17891.204655530317,20,11,1,1,0
29689.437816540667,8,6,1,0,0
28780.09583857546,9,1,1,0,0
8073.730245377939,12,19,0,1,0
23587.520136084433,14,7,0,1,0
27674.035338716283,21,18,0,1,0
28514.776649630792,4,3,1,0,0
10506.149538424677,2,11,1,1,1
37113.82734122209,7,5,1,1,0
1260.9295419586606,19,19,0,0,0
17742.23794530259,9,2,0,1,0
39010.85221413314,12,4,1,0,0
28195.082159849062,2,10,1,0,0
13058.8604631105,21,2,1,1,0
34747.96101403304,7,8,1,1,0
28369.97981685951,8,1,1,0,0
39812.3842292099,21,6,0,0,0
36751.52428430498,20,11,1,1,1
30505.785993889695,11,10,1,0,0
24409.39558786539,10,13,1,0,1
6659.973101250503,1,1,1,1,0
13067.389561251302,17,2,0,0,0
20955.554546381347,8,3,1,0,0
29965.365051032426,1,9,1,0,0
25685.879052910026,1,5,1,0,0
14409.938113450515,2,10,0,0,0
324.2114251277378,15,10,1,0,0
24812.464855818795,18,12,0,1,0
14282.013802123593,3,18,1,1,1
36730.68042722604,22,1,1,1,0
1198.289317258904,17,3,1,1,0
29241.805737478237,19,5,1,0,0
47073.77040106576,17,17,1,1,1
8721.288946307865,9,8,1,0,0
23583.002888039016,10,17,1,1,1
4572.008168865092,16,9,1,0,0
31284.46993115537,23,6,1,1,0
27527.033498130684,22,17,0,0,0
20368.868845117406,23,8,0,1,0
26069.329696665587,19,7,0,1,0
44828.83634879204,15,7,0,1,0
9815.51882125104,19,15,1,1,1
1129.2030207556563,12,7,1,1,0
43083.382570070346,1,8,0,0,0
28856.277002312938,23,9,0,1,0
44533.03211463666,1,15,0,0,1
29847.664225435215,13,2,0,1,0
40508.244336895164,3,7,1,1,1
21484.23849439404,16,15,0,1,0
37493.24670448215,12,18,1,0,0
45652.16030302591,3,18,1,1,1
28606.576063146593,2,10,1,1,1
9040.076742968415,11,18,0,0,0
13440.611953894879,21,1,0,0,0
9933.030200293391,22,7,1,0,0
12343.60452275905,7,3,0,0,0
15321.466052102467,1,14,0,1,0
27757.13420387267,5,12,1,0,0
29399.993481562175,21,14,1,0,0
21325.560862345814,9,4,0,1,0
30771.42357026195,11,13,1,0,0
4079.6647056426846,20,16,0,0,0
4390.32406467094,9,16,0,0,0
8592.301188422565,9,5,1,1,0
25904.356824519196,22,6,1,0,0
10700.51994023698,2,6,0,0,0
14164.936890225374,19,18,1,0,0
20016.24149581353,9,6,0,1,0
40593.49433439498,8,7,1,1,0
694.0929335070931,19,16,0,0,0
32469.291633010886,18,9,1,1,0
33444.15767550323,13,13,0,0,0
39932.99036205147,1,12,0,1,1
46637.714200076596,4,19,1,1,1
1007.8723096155421,19,1,0,0,0
7690.031491955296,7,8,0,0,0
44308.6785315056,6,4,0,0,0
22926.46959078858,5,19,0,1,0
28229.96735603424,10,5,0,0,0
33151.69715895365,11,17,1,1,1
33953.651158177374,17,3,0,1,0
46587.088425422095,18,19,0,0,0
49847.47392116607,9,1,0,1,0
36008.15288908608,20,1,1,1,0
14361.773239048336,13,9,1,0,0
43987.740362314886,2,5,0,1,0
2461.9965061235393,17,7,0,1,0
11554.811562871935,23,6,1,0,0
44869.38848746828,14,17,1,0,1
12810.319530453307,5,17,0,0,0
11033.332330027803,9,13,1,1,1
6907.126531719222,11,12,0,1,0
42955.728770588175,6,4,0,1,0
25003.412901295145,16,8,0,0,0
33744.98525950468,0,5,1,1,1
11954.080137367408,17,5,0,1,0
37902.26301013981,14,13,0,1,0
38000.51724255996,18,11,1,0,0
15630.5886473901,0,8,0,0,0
20534.72096788113,4,8,0,0,0
10485.304181232612,14,1,0,1,0
48828.07460512189,2,13,1,1,1
32280.48325034352,0,5,1,0,0
46727.25949189506,7,8,0,0,0
15169.973795913029,11,17,1,1,1
39094.76375893149,21,13,0,0,0
38293.16633559322,18,9,0,1,0
34583.09093767521,11,2,1,0,0
48281.98312436476,12,19,1,0,1
19678.37324997967,0,17,0,0,0
6536.735462164275,18,7,1,1,0
33585.771253343795,5,3,1,0,0
36465.760714059834,7,19,1,1,0
28753.453612367273,3,19,0,0,0
10341.68783877668,4,9,0,0,0
25223.292627526098,21,10,1,1,0
15610.174638719902,6,14,0,1,0
21373.898941806285,22,18,0,0,0
32261.28357365735,3,15,1,1,1
37260.99191979904,19,1,0,0,0
11612.002320376254,3,6,1,1,0
20266.86270698702,14,15,0,1,0
13458.809388010468,20,6,0,0,0
9932.382061479593,4,18,1,0,0
39169.57761257192,23,1,0,1,0
45462.725469155186,8,3,1,1,1
18512.23905204315,1,17,0,0,0
37564.19493976397,6,16,0,1,0
44849.86747293119,16,8,0,1,0
42306.36440230105,15,17,1,1,1
9141.486613572755,16,8,0,1,0
47814.63778378655,19,17,0,0,0
18834.445345032695,22,9,1,0,0
16962.693818030642,1,12,1,1,1
3122.503932561739,10,19,0,1,0
24309.196531590045,1,4,1,0,0
5451.571768430795,0,11,1,1,1
12427.742506550372,1,4,1,1,0
15847.814145742303,22,14,1,1,1
40441.50734826071,8,14,0,1,1
43774.55703114443,21,6,1,1,1
15124.013406756023,1,17,0,0,0
42935.04736410745,14,2,0,1,0
42861.68963755218,9,8,0,1,0
38232.78286829329,14,4,1,1,0
7335.609005645062,9,10,1,0,0
34516.45202218955,22,7,0,1,0
47251.25820496386,16,4,0,1,0
34127.341397879085,8,16,1,0,0
16581.51083854259,17,14,1,0,0
25029.465292224133,3,16,0,0,0
32286.606442509332,8,9,1,0,0
25529.00986601645,15,4,1,1,0
5998.52713360676,3,6,0,1,0
15603.89016855638,15,1,1,1,0
40119.99913165107,18,7,1,0,0
43071.040886729774,0,1,0,1,1
6865.864335745796,22,19,1,0,0
47619.385233183835,5,8,0,0,0
16441.802069812617,9,3,1,1,0
33116.02462279727,15,1,0,0,0
37591.5054726881,3,1,1,0,0
40597.49978565953,21,7,0,1,0
47287.53936159428,21,13,1,1,1
